Trajectory_ID,Order,Latitude,Longitude,Type
1,0,35.262615,-59.455578,Tanker
1,1,35.262638,-59.455524,Tanker
1,2,35.262665,-59.455463,Tanker
1,3,35.262695,-59.455402,Tanker
1,4,35.26273,-59.455364,Tanker
1,5,35.26276,-59.455334,Tanker
1,6,35.262787,-59.45529,Tanker
1,7,35.26282,-59.455242,Tanker
4,0,35.26263,-59.45555,Tanker
4,1,35.262657,-59.455456,Tanker
4,2,35.262676,-59.455364,Tanker
4,3,35.262684,-59.455273,Tanker
4,4,35.26269,-59.45519,Tanker
4,5,35.262695,-59.455112,Tanker
4,6,35.262707,-59.455032,Tanker
4,7,35.262722,-59.454945,Tanker
4,8,35.26273,-59.45486,Tanker
4,9,35.262745,-59.454792,Tanker
4,10,35.262756,-59.45473,Tanker
4,11,35.26277,-59.45467,Tanker
4,12,35.262783,-59.454594,Tanker
4,13,35.26279,-59.454525,Tanker
4,14,35.2628,-59.454456,Tanker
4,15,35.262802,-59.454407,Tanker
4,16,35.262802,-59.45436,Tanker
4,17,35.262814,-59.454304,Tanker
4,18,35.26282,-59.45424,Tanker
4,19,35.262836,-59.454163,Tanker
4,20,35.262844,-59.454086,Tanker
4,21,35.262848,-59.454014,Tanker
4,22,35.26286,-59.45395,Tanker
4,23,35.262867,-59.453876,Tanker
4,24,35.262875,-59.45381,Tanker
4,25,35.26288,-59.45374,Tanker
4,26,35.262882,-59.453663,Tanker
4,27,35.262894,-59.453583,Tanker
4,28,35.262905,-59.45349,Tanker
4,29,35.262913,-59.45341,Tanker
4,30,35.262924,-59.45334,Tanker
4,31,35.262936,-59.453274,Tanker
4,32,35.26294,-59.453197,Tanker
4,33,35.262943,-59.45311,Tanker
4,34,35.26295,-59.453033,Tanker
4,35,35.26296,-59.45296,Tanker
4,36,35.262974,-59.4529,Tanker
4,37,35.262985,-59.452824,Tanker
4,38,35.262997,-59.45276,Tanker
4,39,35.263012,-59.45268,Tanker
4,40,35.26302,-59.45261,Tanker
4,41,35.26303,-59.45254,Tanker
4,42,35.263035,-59.452465,Tanker
4,43,35.263042,-59.45238,Tanker
4,44,35.26305,-59.45229,Tanker
4,45,35.26305,-59.452206,Tanker
4,46,35.263058,-59.45213,Tanker
4,47,35.26306,-59.452057,Tanker
4,48,35.263073,-59.451977,Tanker
4,49,35.26309,-59.451904,Tanker
4,50,35.263096,-59.45184,Tanker
4,51,35.2631,-59.451794,Tanker
4,52,35.263107,-59.45174,Tanker
4,53,35.26312,-59.451687,Tanker
4,54,35.263126,-59.451626,Tanker
4,55,35.263134,-59.451565,Tanker
4,56,35.26314,-59.451492,Tanker
4,57,35.263153,-59.451405,Tanker
4,58,35.26317,-59.45133,Tanker
4,59,35.26318,-59.451275,Tanker
4,60,35.263184,-59.451214,Tanker
4,61,35.263195,-59.451153,Tanker
4,62,35.2632,-59.451084,Tanker
4,63,35.26321,-59.45103,Tanker
4,64,35.263218,-59.450977,Tanker
4,65,35.26323,-59.450912,Tanker
4,66,35.263245,-59.450848,Tanker
4,67,35.263264,-59.45078,Tanker
4,68,35.26328,-59.450714,Tanker
4,69,35.263294,-59.45064,Tanker
4,70,35.26331,-59.45058,Tanker
4,71,35.26332,-59.450527,Tanker
4,72,35.263336,-59.450466,Tanker
4,73,35.26334,-59.45041,Tanker
4,74,35.26335,-59.45036,Tanker
4,75,35.26336,-59.450306,Tanker
4,76,35.26337,-59.450256,Tanker
4,77,35.263382,-59.450207,Tanker
4,78,35.263393,-59.450153,Tanker
4,79,35.2634,-59.450115,Tanker
4,80,35.26341,-59.450047,Tanker
4,81,35.263412,-59.449993,Tanker
4,82,35.263416,-59.44992,Tanker
4,83,35.263424,-59.44986,Tanker
4,84,35.263428,-59.449787,Tanker
4,85,35.263435,-59.44972,Tanker
5,0,35.262592,-59.455547,Tanker
5,1,35.26262,-59.455456,Tanker
5,2,35.26265,-59.45538,Tanker
5,3,35.26268,-59.45531,Tanker
5,4,35.2627,-59.455242,Tanker
5,5,35.262726,-59.45518,Tanker
5,6,35.262753,-59.455105,Tanker
5,7,35.262775,-59.45502,Tanker
5,8,35.262806,-59.45494,Tanker
5,9,35.26283,-59.454865,Tanker
5,10,35.262844,-59.45479,Tanker
5,11,35.26285,-59.454716,Tanker
5,12,35.262882,-59.45465,Tanker
5,13,35.262905,-59.45459,Tanker
5,14,35.262936,-59.45451,Tanker
5,15,35.262955,-59.454437,Tanker
5,16,35.26297,-59.454357,Tanker
5,17,35.262985,-59.454285,Tanker
5,18,35.262993,-59.454224,Tanker
5,19,35.263012,-59.454163,Tanker
5,20,35.26302,-59.4541,Tanker
5,21,35.263042,-59.454044,Tanker
5,22,35.263065,-59.45399,Tanker
5,23,35.263107,-59.453915,Tanker
5,24,35.26314,-59.45383,Tanker
5,25,35.26317,-59.45375,Tanker
5,26,35.263187,-59.45368,Tanker
5,27,35.26321,-59.453617,Tanker
5,28,35.263226,-59.453564,Tanker
5,29,35.263245,-59.453506,Tanker
5,30,35.26327,-59.45344,Tanker
5,31,35.26331,-59.453365,Tanker
5,32,35.263348,-59.45329,Tanker
5,33,35.26338,-59.45322,Tanker
5,34,35.263397,-59.45316,Tanker
5,35,35.263412,-59.453114,Tanker
5,36,35.26343,-59.453064,Tanker
5,37,35.263454,-59.453007,Tanker
5,38,35.263466,-59.452938,Tanker
5,39,35.26347,-59.45286,Tanker
5,40,35.26348,-59.4528,Tanker
5,41,35.2635,-59.452755,Tanker
5,42,35.263508,-59.452698,Tanker
5,43,35.26353,-59.452637,Tanker
5,44,35.26354,-59.452564,Tanker
5,45,35.263557,-59.452515,Tanker
5,46,35.26358,-59.45247,Tanker
5,47,35.263603,-59.452423,Tanker
5,48,35.26363,-59.45236,Tanker
5,49,35.263645,-59.45229,Tanker
5,50,35.26366,-59.45222,Tanker
5,51,35.26367,-59.452168,Tanker
5,52,35.263687,-59.452114,Tanker
5,53,35.263714,-59.452045,Tanker
5,54,35.26375,-59.451984,Tanker
5,55,35.26378,-59.451923,Tanker
5,56,35.263813,-59.451855,Tanker
5,57,35.263855,-59.451767,Tanker
5,58,35.26389,-59.45168,Tanker
5,59,35.26393,-59.45161,Tanker
5,60,35.26395,-59.45155,Tanker
5,61,35.263973,-59.451492,Tanker
5,62,35.26398,-59.45142,Tanker
5,63,35.264004,-59.451355,Tanker
5,64,35.264023,-59.45128,Tanker
5,65,35.264046,-59.451218,Tanker
5,66,35.264065,-59.451153,Tanker
5,67,35.26408,-59.451107,Tanker
5,68,35.264095,-59.45105,Tanker
5,69,35.264103,-59.451008,Tanker
5,70,35.26411,-59.450962,Tanker
5,71,35.26412,-59.450924,Tanker
5,72,35.26414,-59.45088,Tanker
5,73,35.264164,-59.450806,Tanker
5,74,35.264194,-59.450733,Tanker
5,75,35.26422,-59.450653,Tanker
5,76,35.264248,-59.45058,Tanker
5,77,35.26427,-59.450512,Tanker
5,78,35.264294,-59.450443,Tanker
5,79,35.26431,-59.450382,Tanker
5,80,35.26432,-59.4503,Tanker
5,81,35.264324,-59.450237,Tanker
5,82,35.26434,-59.450165,Tanker
5,83,35.264362,-59.450108,Tanker
5,84,35.264378,-59.45003,Tanker
5,85,35.264393,-59.449963,Tanker
16,0,35.262596,-59.455555,Tanker
16,1,35.262608,-59.455486,Tanker
16,2,35.262623,-59.45541,Tanker
16,3,35.26263,-59.455322,Tanker
16,4,35.262634,-59.455227,Tanker
16,5,35.262634,-59.45515,Tanker
16,6,35.262646,-59.455074,Tanker
16,7,35.26265,-59.455017,Tanker
16,8,35.26266,-59.454967,Tanker
16,9,35.262665,-59.454926,Tanker
16,10,35.26267,-59.454876,Tanker
16,11,35.26268,-59.454803,Tanker
16,12,35.262695,-59.454723,Tanker
16,13,35.262707,-59.454636,Tanker
16,14,35.262714,-59.454556,Tanker
16,15,35.262722,-59.454483,Tanker
16,16,35.26273,-59.454426,Tanker
16,17,35.262745,-59.45435,Tanker
16,18,35.26276,-59.454285,Tanker
16,19,35.262775,-59.454212,Tanker
16,20,35.26279,-59.454144,Tanker
16,21,35.26281,-59.45407,Tanker
16,22,35.26282,-59.453995,Tanker
16,23,35.262836,-59.45392,Tanker
16,24,35.262848,-59.45384,Tanker
16,25,35.262863,-59.453747,Tanker
16,26,35.262875,-59.453663,Tanker
16,27,35.26288,-59.453594,Tanker
16,28,35.262882,-59.453526,Tanker
16,29,35.262894,-59.45345,Tanker
16,30,35.262905,-59.453373,Tanker
16,31,35.262913,-59.453304,Tanker
16,32,35.262928,-59.453236,Tanker
16,33,35.262943,-59.453156,Tanker
16,34,35.26295,-59.45309,Tanker
16,35,35.26296,-59.453014,Tanker
16,36,35.262974,-59.45294,Tanker
16,37,35.262985,-59.452866,Tanker
16,38,35.262997,-59.452805,Tanker
16,39,35.263012,-59.45274,Tanker
16,40,35.263027,-59.45267,Tanker
16,41,35.263046,-59.45259,Tanker
16,42,35.26306,-59.452526,Tanker
16,43,35.263073,-59.452454,Tanker
16,44,35.26309,-59.45238,Tanker
16,45,35.2631,-59.452312,Tanker
16,46,35.26311,-59.452236,Tanker
16,47,35.263123,-59.452168,Tanker
16,48,35.263134,-59.452106,Tanker
16,49,35.26315,-59.452045,Tanker
16,50,35.263157,-59.451984,Tanker
16,51,35.26317,-59.451916,Tanker
16,52,35.263172,-59.451843,Tanker
16,53,35.263187,-59.451767,Tanker
16,54,35.2632,-59.451702,Tanker
16,55,35.26321,-59.45163,Tanker
16,56,35.263218,-59.451565,Tanker
16,57,35.26323,-59.45149,Tanker
16,58,35.26324,-59.451416,Tanker
16,59,35.26325,-59.451344,Tanker
16,60,35.263256,-59.451294,Tanker
16,61,35.263264,-59.451252,Tanker
16,62,35.263275,-59.451202,Tanker
16,63,35.26329,-59.451145,Tanker
16,64,35.263306,-59.45107,Tanker
16,65,35.26332,-59.451,Tanker
16,66,35.263332,-59.45093,Tanker
16,67,35.26334,-59.45087,Tanker
16,68,35.26335,-59.4508,Tanker
16,69,35.263367,-59.450733,Tanker
16,70,35.26338,-59.450672,Tanker
16,71,35.263386,-59.450634,Tanker
16,72,35.263397,-59.45058,Tanker
16,73,35.26341,-59.450512,Tanker
16,74,35.263424,-59.450436,Tanker
20,0,35.262604,-59.45564,Tanker
20,1,35.262604,-59.45561,Tanker
20,2,35.262608,-59.455593,Tanker
20,3,35.262615,-59.45554,Tanker
20,4,35.2626,-59.455494,Tanker
20,5,35.26258,-59.455418,Tanker
20,6,35.26255,-59.455395,Tanker
20,7,35.26255,-59.455402,Tanker
20,8,35.26254,-59.455463,Tanker
20,9,35.26255,-59.455505,Tanker
20,10,35.262554,-59.4555,Tanker
20,11,35.262573,-59.455475,Tanker
20,12,35.262604,-59.455444,Tanker
20,13,35.26264,-59.455456,Tanker
20,14,35.262665,-59.45545,Tanker
20,15,35.262676,-59.455456,Tanker
20,16,35.26268,-59.455414,Tanker
20,17,35.262703,-59.455364,Tanker
20,18,35.262726,-59.455338,Tanker
20,19,35.26278,-59.455322,Tanker
20,20,35.26282,-59.455334,Tanker
20,21,35.262863,-59.455296,Tanker
20,22,35.262905,-59.455273,Tanker
23,0,35.262615,-59.455524,Tanker
23,1,35.262634,-59.455456,Tanker
23,2,35.262653,-59.455383,Tanker
23,3,35.26267,-59.455322,Tanker
23,4,35.26269,-59.45526,Tanker
28,0,35.2626,-59.455524,Tanker
28,1,35.262615,-59.455444,Tanker
28,2,35.262623,-59.45537,Tanker
28,3,35.262634,-59.45531,Tanker
28,4,35.262638,-59.455246,Tanker
28,5,35.262646,-59.45516,Tanker
28,6,35.262653,-59.455082,Tanker
28,7,35.26266,-59.455013,Tanker
28,8,35.262672,-59.454945,Tanker
28,9,35.26268,-59.454876,Tanker
28,10,35.262684,-59.4548,Tanker
28,11,35.26269,-59.454723,Tanker
28,12,35.2627,-59.454636,Tanker
28,13,35.26271,-59.454548,Tanker
28,14,35.262722,-59.454468,Tanker
28,15,35.26273,-59.454407,Tanker
28,16,35.262737,-59.454357,Tanker
28,17,35.26274,-59.454315,Tanker
28,18,35.262745,-59.45427,Tanker
28,19,35.26276,-59.45422,Tanker
28,20,35.262768,-59.454147,Tanker
28,21,35.262775,-59.454067,Tanker
28,22,35.262783,-59.45398,Tanker
28,23,35.262787,-59.453888,Tanker
28,24,35.2628,-59.453796,Tanker
28,25,35.262814,-59.4537,Tanker
28,26,35.262836,-59.453625,Tanker
28,27,35.26285,-59.453552,Tanker
28,28,35.262863,-59.45349,Tanker
28,29,35.262867,-59.45344,Tanker
28,30,35.262875,-59.45337,Tanker
28,31,35.262886,-59.45329,Tanker
28,32,35.262897,-59.453205,Tanker
28,33,35.262913,-59.45314,Tanker
28,34,35.262924,-59.453068,Tanker
28,35,35.262936,-59.453007,Tanker
28,36,35.262947,-59.452946,Tanker
28,37,35.262955,-59.45288,Tanker
28,38,35.262966,-59.45281,Tanker
28,39,35.26298,-59.452744,Tanker
28,40,35.262985,-59.452686,Tanker
28,41,35.262997,-59.452618,Tanker
28,42,35.263004,-59.452534,Tanker
28,43,35.263016,-59.452465,Tanker
28,44,35.263027,-59.452404,Tanker
28,45,35.263035,-59.452343,Tanker
28,46,35.263042,-59.452274,Tanker
28,47,35.263054,-59.452198,Tanker
28,48,35.263065,-59.452137,Tanker
28,49,35.26308,-59.452057,Tanker
28,50,35.26309,-59.452,Tanker
28,51,35.263096,-59.45194,Tanker
28,52,35.263103,-59.4519,Tanker
28,53,35.26311,-59.451847,Tanker
28,54,35.26312,-59.451794,Tanker
28,55,35.263126,-59.45172,Tanker
28,56,35.263138,-59.45166,Tanker
28,57,35.263153,-59.4516,Tanker
28,58,35.263165,-59.45155,Tanker
28,59,35.26318,-59.451477,Tanker
28,60,35.263187,-59.451405,Tanker
28,61,35.263203,-59.451324,Tanker
28,62,35.26321,-59.451244,Tanker
28,63,35.263218,-59.451183,Tanker
28,64,35.263226,-59.451126,Tanker
28,65,35.26323,-59.451077,Tanker
28,66,35.263233,-59.451015,Tanker
28,67,35.263245,-59.45094,Tanker
28,68,35.263252,-59.45087,Tanker
28,69,35.26326,-59.450794,Tanker
28,70,35.263264,-59.45073,Tanker
28,71,35.26328,-59.45064,Tanker
28,72,35.2633,-59.450565,Tanker
28,73,35.263317,-59.450485,Tanker
28,74,35.263325,-59.450424,Tanker
32,0,35.262604,-59.455578,Tanker
32,1,35.262615,-59.455486,Tanker
32,2,35.26263,-59.4554,Tanker
32,3,35.262638,-59.45532,Tanker
32,4,35.262646,-59.455246,Tanker
32,5,35.262653,-59.45517,Tanker
32,6,35.262665,-59.455105,Tanker
32,7,35.26268,-59.455032,Tanker
32,8,35.26269,-59.454975,Tanker
32,9,35.2627,-59.454906,Tanker
32,10,35.262707,-59.454834,Tanker
32,11,35.262714,-59.45476,Tanker
32,12,35.262722,-59.4547,Tanker
32,13,35.26273,-59.454647,Tanker
32,14,35.262737,-59.454575,Tanker
32,15,35.262737,-59.45451,Tanker
32,16,35.26274,-59.454433,Tanker
32,17,35.262753,-59.454376,Tanker
32,18,35.26276,-59.45429,Tanker
32,19,35.262768,-59.454205,Tanker
32,20,35.262768,-59.454113,Tanker
32,21,35.262775,-59.45403,Tanker
32,22,35.26279,-59.453964,Tanker
32,23,35.262802,-59.45389,Tanker
32,24,35.262814,-59.45383,Tanker
32,25,35.26282,-59.453777,Tanker
32,26,35.26283,-59.45374,Tanker
32,27,35.262836,-59.4537,Tanker
32,28,35.262848,-59.453648,Tanker
32,29,35.26286,-59.453583,Tanker
32,30,35.262863,-59.453503,Tanker
32,31,35.262867,-59.45342,Tanker
32,32,35.26288,-59.453342,Tanker
32,33,35.26289,-59.453278,Tanker
32,34,35.262897,-59.453197,Tanker
32,35,35.26291,-59.453114,Tanker
32,36,35.262924,-59.45302,Tanker
32,37,35.26294,-59.452923,Tanker
32,38,35.26295,-59.45284,Tanker
32,39,35.26295,-59.45276,Tanker
32,40,35.262966,-59.452694,Tanker
32,41,35.262974,-59.452618,Tanker
32,42,35.262985,-59.452534,Tanker
32,43,35.26299,-59.45247,Tanker
32,44,35.262997,-59.45239,Tanker
32,45,35.263004,-59.45233,Tanker
32,46,35.263012,-59.452267,Tanker
32,47,35.26302,-59.452198,Tanker
32,48,35.26303,-59.45213,Tanker
32,49,35.263046,-59.452057,Tanker
32,50,35.263058,-59.451992,Tanker
32,51,35.263065,-59.451916,Tanker
