Trajectory_ID,Order,Latitude,Longitude,Latitude_2,Longitude_2,Bearing,Type
24,0,35.262585,-59.455463,35.262585,-59.454967,89.9998568234921,Cruise
24,2,35.262585,-59.454967,35.26257,-59.454662,93.4467874923157,Cruise
24,4,35.26257,-59.454662,35.262543,-59.45442,97.7807533485595,Cruise
24,6,35.262543,-59.45442,35.262524,-59.453953,92.8524331243439,Cruise
24,8,35.262524,-59.453953,35.26262,-59.452557,85.1854358255311,Cruise
24,11,35.26262,-59.452557,35.26259,-59.451656,92.3348889577503,Cruise
24,14,35.26259,-59.451656,35.26253,-59.451077,97.2327837913156,Cruise
24,16,35.26253,-59.451077,35.262512,-59.450348,91.7318813231298,Cruise
24,18,35.262512,-59.450348,35.262524,-59.44951,88.9950244733931,Cruise
24,21,35.262524,-59.44951,35.262524,-59.448837,89.9998057306314,Cruise
24,23,35.262524,-59.448837,35.262516,-59.44783,90.5571582059728,Cruise
24,25,35.262516,-59.44783,35.262547,-59.446835,87.814537509412,Cruise
24,27,35.262547,-59.446835,35.262604,-59.445736,86.3651162710614,Cruise
24,30,35.262604,-59.445736,35.262638,-59.445126,86.0947015877671,Cruise
24,32,35.262638,-59.445126,35.2627,-59.444263,84.9714303524753,Cruise
24,35,35.2627,-59.444263,35.262676,-59.44328,91.7124406277737,Cruise
24,37,35.262676,-59.44328,35.262634,-59.44251,93.821619877436,Cruise
24,39,35.262634,-59.44251,35.262676,-59.441193,87.7629504443854,Cruise
24,43,35.262676,-59.441193,35.262623,-59.438908,91.6265062588099,Cruise
24,47,35.262623,-59.438908,35.262615,-59.43712,90.3134457343896,Cruise
24,51,35.262615,-59.43712,35.26266,-59.435333,88.2330022429434,Cruise
24,55,35.26266,-59.435333,35.262707,-59.433308,88.3711882149607,Cruise
24,59,35.262707,-59.433308,35.262695,-59.43202,90.6533692383176,Cruise
24,63,35.262695,-59.43202,35.262707,-59.431194,88.9804320776906,Cruise
24,65,35.262707,-59.431194,35.26269,-59.42975,90.8256417255826,Cruise
24,68,35.26269,-59.42975,35.26282,-59.42824,83.9805662990776,Cruise
24,71,35.26282,-59.42824,35.262844,-59.42748,87.7849466979532,Cruise
24,74,35.262844,-59.42748,,,,Cruise
36,0,35.262585,-59.455364,35.26242,-59.454945,115.7472819042,Cruise
36,2,35.26242,-59.454945,35.262287,-59.4545,110.104424701722,Cruise
36,4,35.262287,-59.4545,35.262318,-59.454132,84.1095971697207,Cruise
36,6,35.262318,-59.454132,35.262337,-59.453922,83.6769356477872,Cruise
36,7,35.262337,-59.453922,35.262333,-59.453663,91.0835169989356,Cruise
36,9,35.262333,-59.453663,35.26237,-59.453583,60.4714486960124,Cruise
36,10,35.26237,-59.453583,35.26245,-59.453266,72.8247674572328,Cruise
36,12,35.26245,-59.453266,35.262436,-59.45291,92.7573012061745,Cruise
36,14,35.262436,-59.45291,35.262417,-59.4527,96.3229507763781,Cruise
36,15,35.262417,-59.4527,35.262432,-59.452282,87.4834002636637,Cruise
36,17,35.262432,-59.452282,35.26254,-59.452015,63.6465320391107,Cruise
36,18,35.26254,-59.452015,35.262627,-59.45149,78.5273109135674,Cruise
36,20,35.262627,-59.45149,35.262604,-59.450943,92.9477628554372,Cruise
36,22,35.262604,-59.450943,35.26244,-59.450535,116.210354934818,Cruise
36,24,35.26244,-59.450535,35.262325,-59.450333,124.885633545496,Cruise
36,25,35.262325,-59.450333,35.26211,-59.449936,123.554497101055,Cruise
36,27,35.26211,-59.449936,35.262043,-59.449566,102.504105425357,Cruise
36,29,35.262043,-59.449566,35.262074,-59.449413,76.0638533344609,Cruise
36,30,35.262074,-59.449413,35.262264,-59.449036,58.3158236130753,Cruise
36,32,35.262264,-59.449036,35.262405,-59.44859,68.8342000403713,Cruise
36,34,35.262405,-59.44859,35.262592,-59.4481,64.948860910716,Cruise
36,36,35.262592,-59.4481,35.262634,-59.447857,78.0480094645341,Cruise
36,37,35.262634,-59.447857,35.262615,-59.44756,94.4798280904997,Cruise
36,39,35.262615,-59.44756,35.26259,-59.447433,103.554526900106,Cruise
36,40,35.26259,-59.447433,35.262604,-59.447037,87.5206356447926,Cruise
36,42,35.262604,-59.447037,35.262756,-59.446697,61.2982513944902,Cruise
36,44,35.262756,-59.446697,35.262985,-59.446033,67.1015118178562,Cruise
36,47,35.262985,-59.446033,,,,Cruise
52,0,35.26253,-59.455418,35.262474,-59.455196,107.167813663037,Cruise
52,1,35.262474,-59.455196,35.262455,-59.45503,97.9795823306482,Cruise
52,2,35.262455,-59.45503,35.262424,-59.45487,103.348706545135,Cruise
52,3,35.262424,-59.45487,35.262405,-59.454746,100.628361546872,Cruise
52,4,35.262405,-59.454746,35.262394,-59.45464,97.2430328175151,Cruise
52,5,35.262394,-59.45464,35.26236,-59.45444,101.760989344781,Cruise
52,6,35.26236,-59.45444,35.26236,-59.45425,89.9999451546485,Cruise
52,7,35.26236,-59.45425,35.26235,-59.45398,92.5970658998828,Cruise
52,8,35.26235,-59.45398,35.262363,-59.4538,84.9452008477924,Cruise
52,9,35.262363,-59.4538,35.262383,-59.453632,81.7047140923732,Cruise
52,10,35.262383,-59.453632,35.262386,-59.453537,87.785150876535,Cruise
52,11,35.262386,-59.453537,35.26241,-59.45342,75.897761722109,Cruise
52,12,35.26241,-59.45342,35.262405,-59.453323,93.6122399998127,Cruise
52,13,35.262405,-59.453323,35.262424,-59.453236,75.0257817116611,Cruise
52,14,35.262424,-59.453236,35.262394,-59.453114,106.760133877513,Cruise
52,15,35.262394,-59.453114,35.262375,-59.45296,98.5924139675473,Cruise
52,16,35.262375,-59.45296,35.26236,-59.452778,95.7637465381314,Cruise
52,17,35.26236,-59.452778,35.262394,-59.45262,75.2355890407862,Cruise
52,18,35.262394,-59.45262,35.262466,-59.452404,67.7927682234496,Cruise
52,19,35.262466,-59.452404,35.262558,-59.452118,68.4972257264512,Cruise
52,20,35.262558,-59.452118,35.26265,-59.451824,69.030831972304,Cruise
52,21,35.26265,-59.451824,35.262695,-59.451588,76.8553914467961,Cruise
